ADD_SEQ,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
0,407 JURONG WEST STREET 42 HONG KAH COURT SINGAPORE 640407,407,HONG KAH COURT,1.354894448,103.7212561,103.7212561,640407,JURONG WEST STREET 42,HONG KAH COURT,15528.71436,37443.14849,407 JURONG WEST ST 42
0,912 JURONG WEST STREET 91 HDB-JURONG WEST SINGAPORE 640912,912,HDB-JURONG WEST,1.341358007,103.6872696,103.6872696,640912,JURONG WEST STREET 91,HDB-JURONG WEST,11746.31498,35946.5546,912 JURONG WEST ST 91
0,219A JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 601219,219A,HDB-JURONG EAST,1.340607509,103.737454,103.737454,601219,JURONG EAST STREET 21,HDB-JURONG EAST,17331.29959,35863.29222,219A JURONG EAST ST 21
0,94 COMMONWEALTH DRIVE COMMONWEALTH 16 SINGAPORE 140094,94,COMMONWEALTH 16,1.305586163,103.8007436,103.8007436,140094,COMMONWEALTH DRIVE,COMMONWEALTH 16,24374.70268,31990.62614,94 CWEALTH DR
0,662D JURONG WEST STREET 64 HDB-JURONG WEST SINGAPORE 644662,662D,HDB-JURONG WEST,1.336978387,103.7042794,103.7042794,644662,JURONG WEST STREET 64,HDB-JURONG WEST,13639.29148,35462.17101,662D JURONG WEST ST 64
0,987C JURONG WEST STREET 93 SINGAPORE 643987,987C,NIL,1.336619865,103.6950912,103.6950912,643987,JURONG WEST STREET 93,987C JURONG WEST STREET 93 SINGAPORE 643987,12616.74491,35422.58309,987C JURONG WEST ST 93
0,708 JURONG WEST STREET 71 HDB-JURONG WEST SINGAPORE 640708,708,HDB-JURONG WEST,1.342075242,103.6943064,103.6943064,640708,JURONG WEST STREET 71,HDB-JURONG WEST,12529.4318,36025.81746,708 JURONG WEST ST 71
0,906 JURONG WEST STREET 91 HDB-JURONG WEST SINGAPORE 640906,906,HDB-JURONG WEST,1.341220505,103.6852284,103.6852284,640906,JURONG WEST STREET 91,HDB-JURONG WEST,11519.14649,35931.36401,906 JURONG WEST ST 91
0,756 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640756,756,HDB-JURONG WEST,1.349326757,103.7007218,103.7007218,640756,JURONG WEST STREET 74,HDB-JURONG WEST,13243.45117,36827.61544,756 JURONG WEST ST 74
1,756 JURONG WEST STREET 74 MY FIRST SKOOL SINGAPORE 640756,756,MY FIRST SKOOL,1.349326748,103.7007218,103.7007218,640756,JURONG WEST STREET 74,MY FIRST SKOOL,13243.45199,36827.61441,756 JURONG WEST ST 74
0,211 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600211,211,HDB-JURONG EAST,1.338669111,103.7402925,103.7402925,600211,JURONG EAST STREET 21,HDB-JURONG EAST,17647.19025,35648.9416,211 JURONG EAST ST 21
0,534 JURONG WEST STREET 52 HDB-JURONG WEST SINGAPORE 640534,534,HDB-JURONG WEST,1.348967719,103.717106,103.717106,640534,JURONG WEST STREET 52,HDB-JURONG WEST,15066.83241,36787.82149,534 JURONG WEST ST 52
0,91 COMMONWEALTH DRIVE COMMONWEALTH 16 SINGAPORE 140091,91,COMMONWEALTH 16,1.305870346,103.7997636,103.7997636,140091,COMMONWEALTH DRIVE,COMMONWEALTH 16,24265.64072,32022.05106,91 CWEALTH DR
0,646 JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 640646,646,HDB-JURONG WEST,1.339461143,103.6971106,103.6971106,640646,JURONG WEST STREET 61,HDB-JURONG WEST,12841.50255,35736.74539,646 JURONG WEST ST 61
1,646 JURONG WEST STREET 61 WHISPERING HEARTS FAMILY SERVICE CENTRE SINGAPORE 640646,646,WHISPERING HEARTS FAMILY SERVICE CENTRE,1.339435143,103.697063,103.697063,640646,JURONG WEST STREET 61,WHISPERING HEARTS FAMILY SERVICE CENTRE,12836.19824,35733.87074,646 JURONG WEST ST 61
0,635A JURONG WEST STREET 65 SINGAPORE 641635,635A,NIL,1.342413993,103.6987772,103.6987772,641635,JURONG WEST STREET 65,635A JURONG WEST STREET 65 SINGAPORE 641635,13026.99238,36063.24703,635 JURONG WEST ST 65
1,635 JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 640635,635,HDB-JURONG WEST,1.342793288,103.698397,103.698397,640635,JURONG WEST STREET 65,HDB-JURONG WEST,12984.68376,36105.18998,635 JURONG WEST ST 65
2,635 JURONG WEST STREET 65 SMILING STAR FOUR SEASONS PTE LTD SINGAPORE 640635,635,SMILING STAR FOUR SEASONS PTE LTD,1.342792391,103.6983959,103.6983959,640635,JURONG WEST STREET 65,SMILING STAR FOUR SEASONS PTE LTD,12984.5633,36105.0908,635 JURONG WEST ST 65
0,264 JURONG EAST STREET 24 HDB-JURONG EAST SINGAPORE 600264,264,HDB-JURONG EAST,1.343828697,103.7416542,103.7416542,600264,JURONG EAST STREET 24,HDB-JURONG EAST,17798.74725,36219.45731,264 JURONG EAST ST 24
1,264 JURONG EAST STREET 24 PCF SPARKLETOTS PRESCHOOL @ YUHUA 264 (CC) SINGAPORE 600264,264,PCF SPARKLETOTS PRESCHOOL @ YUHUA 264 (CC),1.343741047,103.7414788,103.7414788,600264,JURONG EAST STREET 24,PCF SPARKLETOTS PRESCHOOL @ YUHUA 264 (CC),17779.22691,36209.76611,264 JURONG EAST ST 24
0,722 CLEMENTI WEST STREET 2 SINGAPORE 120722,722,NIL,1.302979599,103.763714,103.763714,120722,CLEMENTI WEST STREET 2,722 CLEMENTI WEST STREET 2 SINGAPORE 120722,20253.64524,31702.48925,722 CLEMENTI WEST ST 2
1,722 CLEMENTI WEST STREET 2 UOB Clementi West Street 2 SINGAPORE 120722,722,UOB Clementi West Street 2,1.302908536,103.7637553,103.7637553,120722,CLEMENTI WEST STREET 2,UOB Clementi West Street 2,20258.23419,31694.63141,722 CLEMENTI WEST ST 2
0,276D JURONG WEST STREET 25 WENYA SINGAPORE 644276,276D,WENYA,1.353608838,103.7044931,103.7044931,644276,JURONG WEST STREET 25,WENYA,13663.17149,37301.08471,276D JURONG WEST ST 25
1,276D JURONG WEST STREET 25 PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH Blk 276D (KN) SINGAPORE 644276,276D,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH Blk 276D (KN),1.353447665,103.7044112,103.7044112,644276,JURONG WEST STREET 25,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH Blk 276D (KN),13654.0555,37283.2635,276D JURONG WEST ST 25
0,507 JURONG WEST STREET 52 HONG KAH POINT SINGAPORE 640507,507,HONG KAH POINT,1.349027089,103.7184299,103.7184299,640507,JURONG WEST STREET 52,HONG KAH POINT,15214.16703,36794.37935,507 JURONG WEST ST 52
0,823 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640823,823,HDB-JURONG WEST,1.346705198,103.694271,103.694271,640823,JURONG WEST STREET 81,HDB-JURONG WEST,12525.53089,36537.77604,823 JURONG WEST ST 81
1,823 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640823,823,HDB PUBLIC SHELTERS,1.346706843,103.6942649,103.6942649,640823,JURONG WEST STREET 81,HDB PUBLIC SHELTERS,12524.84805,36537.95795,823 JURONG WEST ST 81
2,823 JURONG WEST STREET 81 Pro-Teach Before & After School Care (Pioneer II) SINGAPORE 640823,823,Pro-Teach Before & After School Care (Pioneer II),1.34670684,103.6942649,103.6942649,640823,JURONG WEST STREET 81,Pro-Teach Before & After School Care (Pioneer II),12524.8488,36537.95759,823 JURONG WEST ST 81
0,536 JURONG WEST STREET 52 HDB-JURONG WEST SINGAPORE 640536,536,HDB-JURONG WEST,1.349920946,103.7167179,103.7167179,640536,JURONG WEST STREET 52,HDB-JURONG WEST,15023.63655,36893.22672,536 JURONG WEST ST 52
1,536A JURONG WEST STREET 52 HDB-JURONG WEST SINGAPORE 641536,536A,HDB-JURONG WEST,1.349506723,103.7159385,103.7159385,641536,JURONG WEST STREET 52,HDB-JURONG WEST,14936.90116,36847.4282,536 JURONG WEST ST 52
2,536 JURONG WEST STREET 52 NKF DIALYSIS CENTRE HONG KAH SINGAPORE 640536,536,NKF DIALYSIS CENTRE HONG KAH,1.349989506,103.7168474,103.7168474,640536,JURONG WEST STREET 52,NKF DIALYSIS CENTRE HONG KAH,15038.05403,36900.80712,536 JURONG WEST ST 52
0,662B JURONG WEST STREET 64 HDB-JURONG WEST SINGAPORE 642662,662B,HDB-JURONG WEST,1.337019505,103.7033882,103.7033882,642662,JURONG WEST STREET 64,HDB-JURONG WEST,13540.12079,35466.72286,662B JURONG WEST ST 64
1,662B JURONG WEST STREET 64 PCF SPARKLETOTS PRESCHOOL @ PIONEER Blk 662B (KN) SINGAPORE 642662,662B,PCF SPARKLETOTS PRESCHOOL @ PIONEER Blk 662B (KN),1.337019496,103.7033882,103.7033882,642662,JURONG WEST STREET 64,PCF SPARKLETOTS PRESCHOOL @ PIONEER Blk 662B (KN),13540.12079,35466.72189,662B JURONG WEST ST 64
0,915 JURONG WEST STREET 91 NANYANG EMERALD SINGAPORE 640915,915,NANYANG EMERALD,1.34108919,103.6878703,103.6878703,640915,JURONG WEST STREET 91,NANYANG EMERALD,11813.16312,35916.82609,915 JURONG WEST ST 91
0,52 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142052,52,COMMONWEALTH 10,1.30190334,103.7972432,103.7972432,142052,COMMONWEALTH DRIVE,COMMONWEALTH 10,23985.14093,31583.40384,52 CWEALTH DR
1,52A COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 143052,52A,COMMONWEALTH 10,1.302216957,103.7969307,103.7969307,143052,COMMONWEALTH DRIVE,COMMONWEALTH 10,23950.36174,31618.08244,52 CWEALTH DR
0,611 JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 640611,611,HDB-JURONG WEST,1.338906189,103.7007513,103.7007513,640611,JURONG WEST STREET 65,HDB-JURONG WEST,13246.67139,35675.35895,611 JURONG WEST ST 65
0,710 JURONG WEST STREET 71 HDB-JURONG WEST SINGAPORE 640710,710,HDB-JURONG WEST,1.342882765,103.6948548,103.6948548,640710,JURONG WEST STREET 71,HDB-JURONG WEST,12590.47361,36115.10602,710 JURONG WEST ST 71
0,842 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640842,842,HDB-JURONG WEST,1.344478546,103.6934788,103.6934788,640842,JURONG WEST STREET 81,HDB-JURONG WEST,12437.35175,36291.56851,842 JURONG WEST ST 81
0,678D JURONG WEST STREET 64 EDELWEISS@JURONG SINGAPORE 644678,678D,EDELWEISS@JURONG,1.344864896,103.7033954,103.7033954,644678,JURONG WEST STREET 64,EDELWEISS@JURONG,13540.95788,36334.22824,678D JURONG WEST ST 64
0,608 JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 640608,608,HDB-JURONG WEST,1.337974716,103.7001717,103.7001717,640608,JURONG WEST STREET 65,HDB-JURONG WEST,13182.16235,35572.36475,608 JURONG WEST ST 65
0,416 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640416,416,HDB-JURONG WEST,1.352425914,103.7259246,103.7259246,640416,JURONG WEST STREET 42,HDB-JURONG WEST,16048.25995,37170.16666,416 JURONG WEST ST 42
0,729 CLEMENTI WEST STREET 2 HDB-CLEMENTI SINGAPORE 120729,729,HDB-CLEMENTI,1.304927243,103.7635194,103.7635194,120729,CLEMENTI WEST STREET 2,HDB-CLEMENTI,20231.99082,31917.85047,729 CLEMENTI WEST ST 2
0,653C JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 643653,653C,HDB-JURONG WEST,1.335425627,103.6969347,103.6969347,643653,JURONG WEST STREET 61,HDB-JURONG WEST,12821.89531,35290.51848,653C JURONG WEST ST 61
1,653C JURONG WEST STREET 61 DAYSTAR CHILD DEVELOPMENT CENTRE SINGAPORE 643653,653C,DAYSTAR CHILD DEVELOPMENT CENTRE,1.335425617,103.6969347,103.6969347,643653,JURONG WEST STREET 61,DAYSTAR CHILD DEVELOPMENT CENTRE,12821.8961,35290.5174,653C JURONG WEST ST 61
0,648B JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 642648,648B,HDB-JURONG WEST,1.338387692,103.6981926,103.6981926,642648,JURONG WEST STREET 61,HDB-JURONG WEST,12961.90907,35618.04162,648B JURONG WEST ST 61
0,989B JURONG WEST STREET 93 SINGAPORE 642989,989B,NIL,1.335872533,103.6948382,103.6948382,642989,JURONG WEST STREET 93,989B JURONG WEST STREET 93 SINGAPORE 642989,12588.58401,35339.94828,989B JURONG WEST ST 93
0,219A JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 601219,219A,HDB-JURONG EAST,1.340607509,103.737454,103.737454,601219,JURONG EAST STREET 21,HDB-JURONG EAST,17331.29959,35863.29222,219 JURONG EAST ST 21
1,219 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600219,219,HDB-JURONG EAST,1.340776789,103.7380191,103.7380191,600219,JURONG EAST STREET 21,HDB-JURONG EAST,17394.18916,35882.00798,219 JURONG EAST ST 21
0,608 CLEMENTI WEST STREET 1 HDB-CLEMENTI SINGAPORE 120608,608,HDB-CLEMENTI,1.304341103,103.7665298,103.7665298,120608,CLEMENTI WEST STREET 1,HDB-CLEMENTI,20567.01857,31853.02895,608 CLEMENTI WEST ST 1
0,248 JURONG EAST STREET 24 HDB-JURONG EAST SINGAPORE 600248,248,HDB-JURONG EAST,1.342273144,103.7401014,103.7401014,600248,JURONG EAST STREET 24,HDB-JURONG EAST,17625.93144,36047.45853,248 JURONG EAST ST 24
1,248 JURONG EAST STREET 24 BRIGHT JUNIORS PTE LTD SINGAPORE 600248,248,BRIGHT JUNIORS PTE LTD,1.342273143,103.7401014,103.7401014,600248,JURONG EAST STREET 24,BRIGHT JUNIORS PTE LTD,17625.93201,36047.45841,248 JURONG EAST ST 24
0,648C JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 643648,648C,HDB-JURONG WEST,1.338967611,103.6979498,103.6979498,643648,JURONG WEST STREET 61,HDB-JURONG WEST,12934.88954,35682.16773,648C JURONG WEST ST 61
1,648C JURONG WEST STREET 61 MY FIRST SKOOL SINGAPORE 643648,648C,MY FIRST SKOOL,1.338967606,103.6979498,103.6979498,643648,JURONG WEST STREET 61,MY FIRST SKOOL,12934.89021,35682.16719,648C JURONG WEST ST 61
0,420 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640420,420,HDB-JURONG WEST,1.350571751,103.7271728,103.7271728,640420,JURONG WEST STREET 42,HDB-JURONG WEST,16187.15591,36965.13627,420 JURONG WEST ST 42
1,420 JURONG WEST STREET 42 LITTLE TALENT CHILDCARE & DEVELOPMENT CENTRE SINGAPORE 640420,420,LITTLE TALENT CHILDCARE & DEVELOPMENT CENTRE,1.350571746,103.7271728,103.7271728,640420,JURONG WEST STREET 42,LITTLE TALENT CHILDCARE & DEVELOPMENT CENTRE,16187.15651,36965.13579,420 JURONG WEST ST 42
0,658D JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 644658,658D,HDB-JURONG WEST,1.337216728,103.700758,103.700758,644658,JURONG WEST STREET 65,HDB-JURONG WEST,13247.40145,35488.5465,658D JURONG WEST ST 65
0,652A JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 641652,652A,HDB-JURONG WEST,1.336679135,103.6983332,103.6983332,641652,JURONG WEST STREET 61,HDB-JURONG WEST,12977.53998,35429.11679,652A JURONG WEST ST 61
0,830A JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 641830,830A,HDB-JURONG WEST,1.345257887,103.694214,103.694214,641830,JURONG WEST STREET 81,HDB-JURONG WEST,12519.17728,36377.73965,830 JURONG WEST ST 81
1,830 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640830,830,HDB-JURONG WEST,1.34533161,103.6934366,103.6934366,640830,JURONG WEST STREET 81,HDB-JURONG WEST,12432.65549,36385.89651,830 JURONG WEST ST 81
0,109 COMMONWEALTH CRESCENT HDB-QUEENSTOWN SINGAPORE 140109,109,HDB-QUEENSTOWN,1.307249431,103.7989383,103.7989383,140109,COMMONWEALTH CRESCENT,HDB-QUEENSTOWN,24173.79273,32174.54446,109 CWEALTH CRES
0,419 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640419,419,HDB-JURONG WEST,1.350933871,103.7271727,103.7271727,640419,JURONG WEST STREET 42,HDB-JURONG WEST,16187.15376,37005.17773,419 JURONG WEST ST 42
0,455 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640455,455,HDB-JURONG WEST,1.351065505,103.7185278,103.7185278,640455,JURONG WEST STREET 42,HDB-JURONG WEST,15225.06949,37019.77691,455 JURONG WEST ST 42
1,455 JURONG WEST STREET 42 PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING 455 (CC) SINGAPORE 640455,455,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING 455 (CC),1.351065498,103.7185278,103.7185278,640455,JURONG WEST STREET 42,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING 455 (CC),15225.0698,37019.7761,455 JURONG WEST ST 42
0,821A JURONG WEST STREET 81 MULTI STOREY CAR PARK SINGAPORE 641821,821A,MULTI STOREY CAR PARK,1.346519566,103.6948612,103.6948612,641821,JURONG WEST STREET 81,MULTI STOREY CAR PARK,12591.20918,36517.246,821 JURONG WEST ST 81
1,821 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640821,821,HDB-JURONG WEST,1.346998108,103.6945288,103.6945288,640821,JURONG WEST STREET 81,HDB-JURONG WEST,12554.21359,36570.16303,821 JURONG WEST ST 81
2,821 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640821,821,HDB PUBLIC SHELTERS,1.34699539,103.6945287,103.6945287,640821,JURONG WEST STREET 81,HDB PUBLIC SHELTERS,12554.20875,36569.86247,821 JURONG WEST ST 81
0,276C JURONG WEST STREET 25 WENYA SINGAPORE 643276,276C,WENYA,1.35323553,103.7044426,103.7044426,643276,JURONG WEST STREET 25,WENYA,13657.55291,37259.80644,276C JURONG WEST ST 25
0,815 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640815,815,HDB-JURONG WEST,1.345332324,103.695851,103.695851,640815,JURONG WEST STREET 81,HDB-JURONG WEST,12701.34889,36385.96022,815 JURONG WEST ST 81
1,815 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640815,815,HDB PUBLIC SHELTERS,1.34533519,103.6958533,103.6958533,640815,JURONG WEST STREET 81,HDB PUBLIC SHELTERS,12701.61501,36386.2771,815 JURONG WEST ST 81
0,448 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640448,448,HDB-JURONG WEST,1.352632579,103.719401,103.719401,640448,JURONG WEST STREET 42,HDB-JURONG WEST,15322.25454,37193.05171,448 JURONG WEST ST 42
0,856 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640856,856,HDB-JURONG WEST,1.347144687,103.6966548,103.6966548,640856,JURONG WEST STREET 81,HDB-JURONG WEST,12790.82048,36586.35758,856 JURONG WEST ST 81
0,288C JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 603288,288C,HDB-JURONG EAST,1.33952465,103.7434766,103.7434766,603288,JURONG EAST STREET 21,HDB-JURONG EAST,18001.55173,35743.52965,288C JURONG EAST ST 21
0,712B JURONG WEST STREET 71 GOLDEN LAVENDER SINGAPORE 642712,712B,GOLDEN LAVENDER,1.3428954,103.6968941,103.6968941,642712,JURONG WEST STREET 71,GOLDEN LAVENDER,12817.428,36116.49038,712 JURONG WEST ST 71
1,712A JURONG WEST STREET 71 GOLDEN LAVENDER SINGAPORE 641712,712A,GOLDEN LAVENDER,1.342588041,103.6969317,103.6969317,641712,JURONG WEST STREET 71,GOLDEN LAVENDER,12821.60238,36082.50389,712 JURONG WEST ST 71
2,712 JURONG WEST STREET 71 HDB-JURONG WEST SINGAPORE 640712,712,HDB-JURONG WEST,1.342134563,103.6963969,103.6963969,640712,JURONG WEST STREET 71,HDB-JURONG WEST,12762.08744,36032.36373,712 JURONG WEST ST 71
3,712 JURONG WEST STREET 71 JURONG WEST FIRE POST SINGAPORE 640712,712,JURONG WEST FIRE POST,1.342434489,103.6961332,103.6961332,640712,JURONG WEST STREET 71,JURONG WEST FIRE POST,12732.74076,36065.52972,712 JURONG WEST ST 71
0,553 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640553,553,HDB-JURONG WEST,1.353131925,103.7189436,103.7189436,640553,JURONG WEST STREET 42,HDB-JURONG WEST,15271.35935,37248.26941,553 JURONG WEST ST 42
1,553 JURONG WEST STREET 42 PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING 553 (CC) SINGAPORE 640553,553,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING 553 (CC),1.353120559,103.7189296,103.7189296,640553,JURONG WEST STREET 42,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING 553 (CC),15269.80109,37247.01259,553 JURONG WEST ST 42
0,603 CLEMENTI WEST STREET 1 HDB-CLEMENTI SINGAPORE 120603,603,HDB-CLEMENTI,1.304788651,103.7673293,103.7673293,120603,CLEMENTI WEST STREET 1,HDB-CLEMENTI,20655.99772,31902.51428,603 CLEMENTI WEST ST 1
0,916 JURONG WEST STREET 91 NANYANG EMERALD SINGAPORE 640916,916,NANYANG EMERALD,1.340693227,103.6878156,103.6878156,640916,JURONG WEST STREET 91,NANYANG EMERALD,11807.06394,35873.04275,916 JURONG WEST ST 91
0,287B JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 602287,287B,HDB-JURONG EAST,1.338459241,103.7442222,103.7442222,602287,JURONG EAST STREET 21,HDB-JURONG EAST,18084.51521,35625.719,287B JURONG EAST ST 21
0,828 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640828,828,HDB-JURONG WEST,1.345156894,103.6931141,103.6931141,640828,JURONG WEST STREET 81,HDB-JURONG WEST,12396.76123,36366.57939,828 JURONG WEST ST 81
1,828A JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 641828,828A,HDB-JURONG WEST,1.345021981,103.6935261,103.6935261,641828,JURONG WEST STREET 81,HDB-JURONG WEST,12442.61911,36351.65872,828 JURONG WEST ST 81
0,913 JURONG WEST STREET 91 HDB-JURONG WEST SINGAPORE 640913,913,HDB-JURONG WEST,1.34189152,103.6875769,103.6875769,640913,JURONG WEST STREET 91,HDB-JURONG WEST,11780.50766,36005.54597,913 JURONG WEST ST 91
0,302 JURONG EAST STREET 32 HONG KAH EAST GARDEN SINGAPORE 600302,302,HONG KAH EAST GARDEN,1.344653025,103.7344852,103.7344852,600302,JURONG EAST STREET 32,HONG KAH EAST GARDEN,17000.92563,36310.63846,302 JURONG EAST ST 32
1,302 JURONG EAST STREET 32 LAKESIDE FAMILY SERVICE CENTRE (JURONG EAST) SINGAPORE 600302,302,LAKESIDE FAMILY SERVICE CENTRE (JURONG EAST),1.344687884,103.7344667,103.7344667,600302,JURONG EAST STREET 32,LAKESIDE FAMILY SERVICE CENTRE (JURONG EAST),16998.86644,36314.49315,302 JURONG EAST ST 32
2,302 JURONG EAST STREET 32 Lakeside Student Care (Jurong East) SINGAPORE 600302,302,Lakeside Student Care (Jurong East),1.344634758,103.7344468,103.7344468,600302,JURONG EAST STREET 32,Lakeside Student Care (Jurong East),16996.64429,36308.6188,302 JURONG EAST ST 32
0,453 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640453,453,HDB-JURONG WEST,1.351370707,103.7175022,103.7175022,640453,JURONG WEST STREET 42,HDB-JURONG WEST,15110.93383,37053.53004,453 JURONG WEST ST 42
0,479 JURONG WEST STREET 41 JURONGVILLE @ STREET 41 SINGAPORE 640479,479,JURONGVILLE @ STREET 41,1.347202757,103.7245012,103.7245012,640479,JURONG WEST STREET 41,JURONGVILLE @ STREET 41,15889.82542,36592.62266,479 JURONG WEST ST 41
0,685A JURONG WEST STREET 64 HDB-JURONG WEST SINGAPORE 641685,685A,HDB-JURONG WEST,1.343258376,103.7041601,103.7041601,641685,JURONG WEST STREET 64,HDB-JURONG WEST,13626.05883,36156.58251,685A JURONG WEST ST 64
0,103 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600103,103,JURONG EAST VILLE,1.33668715,103.7380592,103.7380592,600103,JURONG EAST STREET 13,JURONG EAST VILLE,17398.63589,35429.79579,103 JURONG EAST ST 13
0,328 JURONG EAST STREET 31 HDB-JURONG EAST SINGAPORE 600328,328,HDB-JURONG EAST,1.349470123,103.7299557,103.7299557,600328,JURONG EAST STREET 31,HDB-JURONG EAST,16496.8607,36843.31033,328 JURONG EAST ST 31
0,8 SAINT GEORGE'S LANE HDB-KALLANG/WHAMPOA SINGAPORE 320008,8,HDB-KALLANG/WHAMPOA,1.323575758,103.8598772,103.8598772,320008,SAINT GEORGE'S LANE,HDB-KALLANG/WHAMPOA,30955.71268,33979.81542,8 ST. GEORGES LANE
0,307 JURONG EAST STREET 32 HONG KAH EAST PLACE SINGAPORE 600307,307,HONG KAH EAST PLACE,1.346521518,103.7348431,103.7348431,600307,JURONG EAST STREET 32,HONG KAH EAST PLACE,17040.7656,36517.2456,307 JURONG EAST ST 32
0,605 JURONG WEST STREET 62 HDB-JURONG WEST SINGAPORE 640605,605,HDB-JURONG WEST,1.338457974,103.6995644,103.6995644,640605,JURONG WEST STREET 62,HDB-JURONG WEST,13114.57261,35625.80469,605 JURONG WEST ST 62
0,201 JURONG EAST STREET 21 JURONG EAST VIEW SINGAPORE 600201,201,JURONG EAST VIEW,1.33640567,103.7430754,103.7430754,600201,JURONG EAST STREET 21,JURONG EAST VIEW,17956.88872,35398.65001,201 JURONG EAST ST 21
0,18 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 320018,18,SAINT GEORGE'S EAST GARDENS,1.324061597,103.8628338,103.8628338,320018,SAINT GEORGE'S ROAD,SAINT GEORGE'S EAST GARDENS,31284.74519,34033.54076,18 ST. GEORGES RD
1,18A SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 322018,18A,SAINT GEORGE'S EAST GARDENS,1.323729746,103.8626493,103.8626493,322018,SAINT GEORGE'S ROAD,SAINT GEORGE'S EAST GARDENS,31264.21642,33996.84609,18 ST. GEORGES RD
0,470 JURONG WEST STREET 41 HDB-JURONG WEST SINGAPORE 640470,470,HDB-JURONG WEST,1.348124567,103.7211591,103.7211591,640470,JURONG WEST STREET 41,HDB-JURONG WEST,15517.89368,36694.56874,470 JURONG WEST ST 41
0,676B JURONG WEST STREET 64 EDELWEISS@JURONG SINGAPORE 642676,676B,EDELWEISS@JURONG,1.346002188,103.7041892,103.7041892,642676,JURONG WEST STREET 64,EDELWEISS@JURONG,13629.31342,36459.97991,676B JURONG WEST ST 64
0,84A COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 142084,84A,COMMONWEALTH HEIGHTS,1.303618941,103.7997755,103.7997755,142084,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,24266.96664,31773.10231,84 CWEALTH CL
1,84 COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 140084,84,COMMONWEALTH HEIGHTS,1.303636046,103.7994617,103.7994617,140084,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,24232.03466,31774.99415,84 CWEALTH CL
0,272C JURONG WEST STREET 24 HDB-JURONG WEST SINGAPORE 643272,272C,HDB-JURONG WEST,1.350914742,103.7046276,103.7046276,643272,JURONG WEST STREET 24,HDB-JURONG WEST,13678.13141,37003.18376,272C JURONG WEST ST 24
